original name,osm_id,type,lat,lon,dist_bus,dist_metro,dist_schools,dist_uni
20th & L St NW,2276094868,bicycle_rental,38.903583700000006,-77.044789,0.11690292260159413,0.43481989395800125,0.6732887089490338,0.508691432754394
14th St & Spring Rd NW,2276095279,bicycle_rental,38.937499700000004,-77.0328,1.2859969336151125,0.8095500247965127,0.4689296889581196,1.0337248146345583
15th & M St NW,6285398424,bicycle_rental,38.905431799999995,-77.03467629999999,0.12626109844743857,0.46305096368921417,0.5823770175043569,0.2629304848305204
22nd & P ST NW,6285398205,bicycle_rental,38.9094018,-77.0487303,0.418836651057323,0.4614438367930149,0.3778705092970343,0.11658314632862539
Silver Spring Metro/Colesville Rd & Wayne Ave,6285397671,bicycle_rental,38.9952178,-77.0291823,3.4956908002771776,0.21197961542756882,1.249261428170016,2.033610564045787
Tysons Corner Station,206744,town,38.918592,-77.2314723,15.524358176814884,0.3360043113866083,11.392006128900777,12.203053970003518
Wilson Blvd & N Uhle St,0,,38.89049,-77.0848,3.0979601804607837,0.20530068576133673,2.6228062029662707,2.226371161638107
Traville Gateway Dr & Gudelsky Dr,6285398234,bicycle_rental,39.0937908,-77.20250340000001,20.910508854088288,4.376764449254158,18.29847537482756,18.958067363436296
Crystal Dr & 20th St S,7044368274,bus_stop,38.8555658,-77.0492469,3.446413073585057,0.2758170417998523,3.536661758934838,3.2659513763618837
Executive Blvd & E Jefferson St,6285398435,bicycle_rental,39.0487378,-77.12570229999999,12.685568478870847,1.1159812341478275,10.393434818433763,11.189473247390477
10th & G St NW,6285398610,bicycle_rental,38.8982508,-77.0262373,0.06980517712203602,0.1600765529960641,0.6134530896047543,0.731269041773013
M St & New Jersey Ave SE,2276095574,bicycle_rental,38.876299700000004,-77.0037,0.145527209967943,0.12225780873206252,0.3905516472688764,1.4279652918228476
20th & E St NW,2276094904,bicycle_rental,38.8963209,-77.045018,0.09845232628444049,0.667332857919558,0.3406868392170409,0.46208987668921486
Georgia Ave & Emerson St NW,6285398270,bicycle_rental,38.949669799999995,-77.0273353,1.2902516024874457,1.398307781887545,0.4666208250062687,0.8640873864151044
7th & T St NW,2276096131,bicycle_rental,38.915499700000005,-77.0222,1.1041213688443638,0.225068448423158,0.05861692522770455,0.6550316747455586
18th & M St NW,2276095887,bicycle_rental,38.9047417,-77.041606,0.10253266002236727,0.23700000423964923,0.866543285053917,0.41818159224455215
39th & Veazey St NW,2276095233,bicycle_rental,38.943836700000006,-77.077078,4.0227859882257775,0.5985800017641024,0.53487618676583,0.7522210540340984
19th & E Street NW,130808339,house,38.89620402442928,-77.00990812770895,0.07392436009673502,0.2776492367835263,0.6876955543348927,0.30987363841254795
7th & R St NW / Shaw Library,2276096125,bicycle_rental,38.9127284,-77.0225929,0.7947959403249937,0.10254626041866624,0.26932560205433803,0.9637618926096895
Livingston Rd & 3rd St SE,6285398448,bicycle_rental,38.823737799999996,-77.0022323,1.322783600584833,2.7100328923349934,0.6405602755818557,4.856432852033041
12th St & Pennsylvania Ave SE,6285398472,bicycle_rental,38.8824968,-76.99012330000001,0.7389632981642834,0.42381196814836736,0.10906727227168338,1.1598181151890243
4th & W St NE,6285398596,bicycle_rental,38.9190848,-77.0006503,1.936327177146698,0.464080978921217,0.5236012351461217,0.9801117224428414
Montgomery & East Ln,6285397670,bicycle_rental,38.9835328,-77.0953693,6.2531190948378415,0.14422924432092576,3.021251378767086,3.93702323957916
18th St & Rhode Island Ave NE,6285398257,bicycle_rental,38.9271028,-76.9789263,3.9245776460065835,1.514329329713347,0.30981451864540305,1.5905449760383044
Virginia Square Metro / N Monroe St & 9th St N,2276095849,bicycle_rental,38.8827877,-77.103148,4.905011933690753,0.06669952419247122,4.366808506730004,3.8030651602042216
14th & D St NW / Ronald Reagan Building,0,,38.894466445916,-77.031685709953,0.18430127568987636,0.3391920027775214,1.0422090508806814,1.0691142234049889
Woodley Park Metro / Calvert St & Connecticut Ave NW,6285398391,bicycle_rental,38.9233968,-77.0518353,1.3685710787788272,0.19500868436065819,0.46628064277288583,0.11237538125756677
14th & L St NW,6063417,house,38.90381855077492,-77.00943762887681,0.4012691441311762,0.6604938559122772,0.3909498308589523,0.7489079608683994
North Shore Dr & Village Rd,6285398460,bicycle_rental,38.970419799999995,-77.3407894,25.954350230115278,2.5185064110131616,21.38316225891284,21.499248121282374
Jefferson Dr & 14th St SW,7779385,residential,38.88855,-77.03261,0.12229361114442111,0.39829235572599225,1.2785370621509335,1.730786970882737
Henry Bacon Dr & Lincoln Memorial Circle NW,4731344519,bicycle_parking,38.8904584,-77.04941579999999,0.413519065959395,1.1400670883308057,0.8584512902448322,1.0396314351175222
Potomac Ave & Half St SW,6285398412,bicycle_rental,38.8702088,-77.01083929999999,0.6945286084738791,0.8574107395716273,1.2120786038560205,0.5131740986456539
Blueridge Ave & Elkins St,6285398442,bicycle_rental,39.0431378,-77.05006230000001,9.021877721570911,0.6220199948773383,6.644727411281725,7.424968777876835
18th & R St NW,6285398230,bicycle_rental,38.912655799999996,-77.0418363,0.4018953450785955,0.3652805052012832,0.1905233542842537,0.5243884394859398
Commonwealth & E Monroe Ave,12099109,residential,38.82019,-77.06303,3.9725584176102213,1.0536638039539283,4.443781690668604,6.654584286154799
14th St & New York Ave NW,288581932,house,38.906966,-77.00984249999998,0.46227696043940164,0.5915796296682604,0.25819562858105705,1.068003042981427
Tysons One Pl & Chain Bridge Rd,6285398185,bicycle_rental,38.9194828,-77.2211814,14.646337052226585,0.14103375858401843,10.49449030439551,11.313763411394273
Virginia Ave & 25th St NW,6285398425,bicycle_rental,38.899507799999995,-77.0541573,0.37379013917184484,0.36168394802143944,0.5398386546002656,0.5331663601656176
Anacostia Metro,2276095907,bicycle_rental,38.86269,-76.9946988,0.7910045146475897,0.06630772459942315,0.09664893854366702,1.7511288599482786
1st & M St SE,6285398405,bicycle_rental,38.876900799999994,-77.00607430000001,0.35303391276722046,0.09704354593154618,0.5926551536743794,1.3612647283897332
Shirlington Transit Center / S Quincy & Randolph St,6285398617,bicycle_rental,38.8399198,-77.0870853,6.354171039781365,3.4155165849759355,6.571870044204004,6.971796924187016
17th & G St NW,4064370444,bicycle_rental,38.8984105,-77.0398694,0.1594996050922815,0.3309637339475347,0.7223713835673322,0.7227151545536658
19th & G St NW,4064368993,bicycle_rental,38.8983902,-77.043196,0.1165105476820757,0.39090118986386857,0.4340744642291162,0.4452046354577764
11th & S St NW,6285398223,bicycle_rental,38.9137688,-77.02702729999999,0.7969525271239235,0.362149241567515,0.1385640579092652,0.8630094067434994
Independence Ave & L'Enfant Plaza SW/DOE,6285398243,bicycle_rental,38.8873198,-77.02576429999999,0.03450818888567443,0.2147637285993783,0.8623483635020921,1.5974655832338382
61st St & Banks Pl NE,6285398482,bicycle_rental,38.8918128,-76.91356529999999,7.1643950238011795,0.3010225983271396,0.7218344863092399,7.059409736999814
1st & D St SE,4429694165,bicycle_rental,38.884906,-77.0059614,0.30135224978516884,0.07342324697720766,0.39053576682824676,0.8279908863270018
13th & D St NE,2276094810,bicycle_rental,38.894831700000005,-76.987633,1.486292398627377,1.2837586436285138,0.3062136693046969,1.129061354781256
Lee Hwy & N Cleveland St,0,,38.8949456,-77.0917386,3.4710655124682885,0.6626599791264648,2.7704795333578427,2.13589359734393
Reston Regional Library,79613659,library,38.96146845,-77.3585048525,27.189312493760415,2.2086599401380274,22.693580071748574,22.923714293504
6th & K St NE,6285398469,bicycle_rental,38.9028848,-76.9984073,0.9708845109523445,0.6094503345540686,0.158084304372437,0.7915346932084699
31st & Water St NW,6285398224,bicycle_rental,38.9028218,-77.0610453,0.6775666050259613,0.9629357459781235,0.6525406329020343,1.179963563225796
37th & O St NW / Georgetown University,2276096061,bicycle_rental,38.90773970000001,-77.071652,1.6155501485583925,1.306305419284977,0.6176984676642691,0.31644966433789146
Montello Ave & Holbrook Terr NE,6285398395,bicycle_rental,38.9074518,-76.98681529999999,2.0905635269293907,1.4066249019946213,0.3972573050338583,0.4747463556143659
14th & Newton St NW,6285398408,bicycle_rental,38.931998799999995,-77.0329583,0.704901757270335,0.46237450971294064,0.37027311478154645,1.4730786223166097
3rd & Underwood St NW,6285398458,bicycle_rental,38.96884179999999,-77.0162603,1.1315048485921557,0.8212596911101696,0.3352625962767863,1.8405082484342392
2nd & G St NE,6285398221,bicycle_rental,38.8996778,-77.0036683,0.47199355931608916,0.3878226896034789,0.1586760422293312,0.8363879394155953
Georgia Ave & Kennedy St NW,6285398441,bicycle_rental,38.956747799999995,-77.0279123,0.7771341943831908,2.177605500238279,0.3939662797511913,1.6191030254136989
Columbia & Ontario Rd NW,6285398454,bicycle_rental,38.924095799999996,-77.04078929999999,0.444662478709728,0.8265863611978396,0.17214991701482935,0.8548261330575968
Connecticut Ave & Newark St NW / Cleveland Park,2276095399,bicycle_rental,38.9342667,-77.057979,2.0634346093700464,0.056239615078630935,0.7011169348799363,1.0310261428031187
5th & Kennedy St NW,6285398271,bicycle_rental,38.9565638,-77.01981629999999,0.2871038362651551,1.6135932434294815,0.538714006489735,1.5625834370725036
10th St & L'Enfant Plaza SW,6285398200,bicycle_rental,38.884330799999994,-77.0260123,0.19721950729115784,0.36043497586453865,0.5627021634353631,1.8633314633792883
Wilson Blvd & Franklin Rd,2276096142,bicycle_rental,38.8903997,-77.0889,3.4200665606976814,0.1551291862892153,2.880096609082879,2.3945677362950515
1st & S Capitol St SE / Oxon Run Trail,6285398449,bicycle_rental,38.8244888,-77.0054993,1.0553379745872815,2.775164809890077,0.37870054326300767,4.720988381524352
Good Hope Rd & MLK Ave SE,2276095931,bicycle_rental,38.867372700000004,-76.988039,1.1270142707215816,0.8024636968133322,0.41038348990736984,2.28070308783761
Long Bridge Dr & 6th St S,6285398606,bicycle_rental,38.8655608,-77.0500323,2.731048946828624,0.5391616948655219,2.8399057277905935,3.1035018297973966
3rd & Tingey St SE,6285397667,bicycle_rental,38.875017799999995,-77.00240229999999,0.16621996756762034,0.2845755308371708,0.3381288699076116,1.4028706090845713
N Pershing Dr & Wayne St,6285398250,bicycle_rental,38.8807128,-77.0859623,3.69259837180712,1.0553232584082324,3.5564692967426406,3.283095844665162
Perry & 35th St,6285398414,bicycle_rental,38.9362208,-76.96005629999999,5.61376570682269,2.247218301610349,1.623718634367916,2.1850948768543668
Fenton St & Gist Ave,6285397655,bicycle_rental,38.989731799999994,-77.02385629999999,2.904900606081377,0.7779726272963995,1.0465400072219861,1.6520375836015504
Georgia Ave & Spring St,6285398637,bicycle_rental,38.999395799999995,-77.0315573,3.970791692142367,0.6055614047731912,1.6549260111334276,2.4581132814576425
22nd St & Constitution Ave NW,4731354435,bicycle_rental,38.8924483,-77.04894909999999,0.229474964106098,0.9239363583233972,0.6343586700383735,0.8156414729593287
7th St & Massachusetts Ave NE,6285398440,bicycle_rental,38.8922278,-76.99602229999999,0.7031951875008203,0.8434538323775297,0.3413232367280554,0.35805975821501446
Sunset Hills Rd & Discovery Square,6285398483,bicycle_rental,38.95534779999999,-77.3576134,26.9669442190157,1.7400981812721952,22.51273456493201,22.803624441587626
Tenleytown / Wisconsin Ave & Albemarle St NW,2276095415,bicycle_rental,38.947569200000004,-77.0793404,4.403191718315492,0.14483263050656492,0.14362855001784716,0.31894433519332616
34th & Water St NW,6285398612,bicycle_rental,38.9036708,-77.0676703,1.2460683831651673,0.898149883638206,0.5546075069420396,0.863694831022391
Eastern Market Metro / Pennsylvania Ave & 7th St SE,2276096134,bicycle_rental,38.883999700000004,-76.995397,0.8463841616802059,0.08755124072610636,0.43457684729654783,0.7600391746121735
Yuma St & Tenley Circle NW,6285398215,bicycle_rental,38.9461898,-77.08059229999999,4.416593835667553,0.308829789444911,0.15587902039336196,0.48954508405832925
12th & L St NW,2276095255,bicycle_rental,38.9038187,-77.0284,0.17599429794563862,0.5310503065050421,0.035071445396085615,0.16431971335018286
Anacostia Library,2276095893,bicycle_rental,38.8657821,-76.9784,1.7862123610166682,1.5058086246455507,0.4543159896371192,3.1159174523577224
5th & K St NW,521198982,primary,38.9025235,-77.0421925,0.04353212919650821,0.1861277883001442,0.7129428780530639,0.5913251661486532
15th & N Scott St,2276095819,bicycle_rental,38.890539700000005,-77.08095,2.8049484364018773,0.5379404777472114,2.4073288662998813,2.115032626891094
US Dept of State / Virginia Ave & 21st St NW,0,,38.8949187,-77.046587,0.04576708161187793,0.7178971551272794,0.3827847088503296,0.5515827625386543
13th & H St NE,6285398588,bicycle_rental,38.9000298,-76.9884243,1.7154606060263606,1.485414646507936,0.4546964192434325,0.9571722545424851
Sunset Hills & Old Reston Ave,6285397676,bicycle_rental,38.9550868,-77.35165140000001,26.455267356091575,1.293962305445451,21.99699044957073,22.286035383158634
23rd & E St NW ,2276095948,bicycle_rental,38.8961214,-77.0497479,0.14979226588061004,0.5110192559351304,0.2609471170684483,0.4308123998782616
37th & Ely Pl SE / Fort Dupont Ice Arena,6285398446,bicycle_rental,38.883018799999995,-76.9497113,3.8915087830570636,1.3230872455325928,0.31497834047971324,4.3664315159482365
4th & C St SW,6285398281,bicycle_rental,38.88637979999999,-77.0177033,0.0389367999208005,0.21472100985019857,0.7621019544548855,1.318054483441181
Mount Vernon Ave & Four Mile Run Park,4313180909,bicycle_rental,38.843419,-77.0640095,4.6677918377318655,2.001643318238035,4.748683273380701,5.016483200866257
Washington Blvd & Walter Reed Dr ,16595394,unclassified,38.8733,-77.08211,3.805829390324562,1.883141723471465,4.032547230595607,4.011986130767402
Eads & 22nd St S,6285398595,bicycle_rental,38.854388799999995,-77.05341429999999,3.7988077932764086,0.4758470756165968,3.8748536793342785,3.650383583014736
Fessenden St & Wisconsin Ave NW,2276096137,bicycle_rental,38.9548117,-77.082426,4.83679656902129,0.5653609207679994,0.6547000537671689,0.5669470300758824
Utah St & 11th St N ,2276095701,bicycle_rental,38.8836681,-77.1138748,5.703519039395559,0.1750113811406851,4.927173117566828,4.2951687507932705
Maine Ave & 7th St SW,6285398586,bicycle_rental,38.878738500000004,-77.02303,0.23660000460746222,0.5413772302905059,0.12694886401397718,1.5602146472637133
John McCormack Dr & Michigan Ave NE,2276095243,bicycle_rental,38.9345997,-76.9955,3.3167399858502535,0.1745838744149777,0.37708137926344365,0.45589951019911046
Lee Center,158302865,hamlet,38.1959599,-76.5127325,82.30705129782254,78.15271631536639,82.08528864123788,86.32667508245193
Connecticut Ave & Tilden St NW,6285398625,bicycle_rental,38.941161799999996,-77.0620383,2.763352435980088,0.24843789095533161,0.8613151277690524,0.4241737170290517
Spring St & Second Ave,6285398231,bicycle_rental,38.9976608,-77.03450129999999,3.8092710012007336,0.5099036734542448,1.4494123156170846,2.2524907010216433
Deanwood Rec Center,6285398632,bicycle_rental,38.9084808,-76.93310129999999,6.350142969835547,0.18999308248585753,0.21578979463073708,5.128013375389966
Eads St & 15th St S,6142763,residential,38.89334,-76.905302,7.901053584054887,0.7092710885964443,1.3029250791065594,7.7165175706949425
Gallaudet / 8th St & Florida Ave NE,2276095783,bicycle_rental,38.905089700000005,-76.9941,1.4064343527760474,0.8032016308852247,0.3365664218347203,0.37440681873617354
Reston Town Center Transit Station,0,,38.9571419273019,-77.35981608691958,27.195020401185136,2.0053455504959596,22.730190284790158,23.004774074727354
Clarendon Blvd & Pierce St,2276095611,bicycle_rental,38.8933898,-77.0763908,2.30357932967464,0.5559922780424342,1.92281388165938,1.7376796188753367
11th & O St NW,6063024,house,38.90864987873917,-77.00961653040484,0.5660857322355012,0.5997421404506604,0.28976099543113226,1.2541345831236277
Wilson Blvd & N Illinois St ,6285398226,bicycle_rental,38.876532700000006,-77.1271337,7.077218550148305,1.3647111244193262,6.039686486385355,5.570711502738652
Good Hope & Naylor Rd SE,2276095880,bicycle_rental,38.86014829999999,-76.9671599,2.9363213010906923,1.36279729907703,0.15059747206668828,4.150200048406406
Washington Blvd & 7th St N,2276096136,bicycle_rental,38.880833700000004,-77.09112900000001,4.102381372775245,0.7503597078451255,3.799243255670307,3.4284095341830354
Georgia Ave and Fairmont St NW,2276095791,bicycle_rental,38.924899700000005,-77.0222,1.248726720194157,0.955603866191024,0.19401262611196313,0.42140715108171345
20th St & Florida Ave NW,2276095925,bicycle_rental,38.9153997,-77.0446,0.6960049366571224,0.6513351409807386,0.21370294231395726,0.18297522325346857
10th & Monroe St NE,2276095266,bicycle_rental,38.9325137,-76.992889,3.5400998438047337,0.16289639077410312,0.05565272643973491,0.48279156475079377
Woodglen Dr & Executive Blvd,6285398436,bicycle_rental,39.0431778,-77.1135023,11.526348261341942,0.5560480175262438,9.365598700331514,10.011325394299924
Wilson Blvd & N Quincy St,0,,38.8801507,-77.107673,5.389848058785773,0.5281013658534263,4.855870357254975,4.281300054279858
Court House Metro / 15th & N Uhle St ,4082236389,bicycle_rental,38.8905607,-77.08482990000002,3.0965577704241807,0.20420748379527048,2.618727695339916,2.220131441891539
S Walter Reed Dr & 8th St S,6285398222,bicycle_rental,38.8661278,-77.0878723,4.692132749749667,2.3203875431779375,4.9476525396189865,4.890249326295306
10th St & Constitution Ave NW,2276095566,bicycle_rental,38.8930277,-77.026013,0.10414254852841506,0.18490131651117445,1.1817738707833012,1.2438669570146221
Pleasant St & MLK Ave SE,0,,38.8638975,-76.9899338,1.2256276468923037,0.48316128435765376,0.3389580108168553,2.133028531258476
Henry St & Pendleton St,2276095294,bicycle_rental,38.8114557,-77.050276,3.10858560955626,0.42005497989541285,3.741172662906014,6.858608588796512
Ripley & Bonifant St,0,,38.992610503515,-77.029255628586,3.2066658582027174,0.21381987004549263,0.9785196753050326,1.7511751709006216
Oklahoma Ave & D St NE,6285398218,bicycle_rental,38.894481799999994,-76.9748303,2.542117572515679,0.8840465568293996,0.42550205000125746,2.1377109996097508
21st & M St NW,2276095001,bicycle_rental,38.9053609,-77.0467762,0.032136547879055344,0.5540667716375821,0.5354397092477197,0.36506369489409457
Massachusetts Ave & 6th St NE,6285398392,bicycle_rental,38.892941799999996,-76.9982753,0.5720293564227549,0.9435349775784723,0.13757171299982143,0.3181724784820198
21st St N & N Pierce St,6285398228,bicycle_rental,38.8989918,-77.0783193,2.2304840148420246,0.7240980130538849,1.560359386882521,1.1494884517458572
18th & C St NW,6285398206,bicycle_rental,38.893518799999995,-77.0415463,0.01740257050073375,0.8692371279954897,0.7709062483172019,0.8918237300126539
North Shore & Cameron Crescent Dr/Crescent Apartments,6285397679,bicycle_rental,38.970053799999995,-77.33868840000001,25.768146457376968,2.479946598568083,21.19661083825867,21.313447712200215
Baltimore Ave & Jefferson St,6285398427,bicycle_rental,38.9554878,-76.9401353,6.76188230550145,1.7528374527471136,4.1220378733255805,4.187398968772736
Fleet St & Waterfront St,6285398404,bicycle_rental,38.7826408,-77.0160613,4.425634348911735,4.710249981272642,4.965267788031529,9.30576049945791
L'Enfant Plaza / 7th & C St SW,2276096133,bicycle_rental,38.8862657,-77.02224100000001,0.029231511740162107,0.1602422530166099,0.7114699737373243,1.49945314529493
Baltimore Ave & Van Buren St / Riverdale Park Station,6285398428,bicycle_rental,38.9695888,-76.93735129999999,7.095715198132029,1.2841038281644221,5.140403420872974,5.198942331996236
Mount Vernon Ave & Kennedy St,3173332227,bicycle_rental,38.8329403,-77.0598375,3.864832566552111,2.1534620030152576,4.109977281741714,5.429162953426343
Washington-Lee High School / N Stafford St & Generals Way,0,,38.8883351,-77.1109799,5.2841909822815225,0.7081167490407128,4.36628893842318,3.7197943111985388
Westover Library / Washington Blvd & N McKinley Rd,0,,38.88589485,-77.14143896053996,7.895794333177915,1.3402312418665145,5.763866142287684,5.652203699020197
39th & Calvert St NW / Stoddert,2276095708,bicycle_rental,38.9226487,-77.077271,2.8367879341547195,2.1425164187121744,0.16281941067370967,1.2825008550962869
Potomac Ave & 8th St SE,6285397665,bicycle_rental,38.8767448,-76.9944703,0.06726634843183055,0.8854170303384058,0.4144478931857615,1.5455812252360952
Lee Hwy & N Woodstock St,242884034,tertiary,38.8937284,-77.12030209999999,5.91527131672514,1.4224458916834495,4.053138151424243,3.709691623387531
21st St & Constitution Ave NW,6054111,house,38.891997673169975,-77.0110049664348,0.13988383067555105,0.6680637030269044,0.9721031472639042,0.6508345813203827
3rd & Elm St NW,6285398247,bicycle_rental,38.91762979999999,-77.0159723,1.3305297602590065,0.6908747257105561,0.3134885413740791,0.5778395651478808
Pershing & N George Mason Dr,6285398239,bicycle_rental,38.87182979999999,-77.1079083,5.832548370084302,1.2375398351258282,5.504981908983984,5.021661417776729
Town Center Pkwy & Sunset Hills Rd,6285398459,bicycle_rental,38.95517879999999,-77.3630964,27.428576922909723,2.160736932130583,22.980915034702267,23.277464093755604
Crystal Dr & 27th St S,0,,38.8484407,-77.051516,3.7781939432209826,0.8524746347176895,4.036232362324917,3.7999289753996295
8th & East Capitol St NE,520471180,house,38.8898949375,-77.0077943125,0.25623972609134266,0.5829553425625218,0.765109137466996,0.7464259767545309
8th & D St NW,6285398248,bicycle_rental,38.8948588,-77.02324229999999,0.06382828217644594,0.17479939254509297,1.060072261089373,0.9448647725704594
10th & E St NW,2276095855,bicycle_rental,38.8959137,-77.026064,0.08851982159453106,0.3195141127310694,0.8672884212084078,0.9725961761764725
Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,6285398443,bicycle_rental,38.9150078,-77.0078023,1.2067679574275674,0.9784703811007835,0.1666013639368808,1.319048932166703
Jones Branch & Westbranch Dr,6285397682,bicycle_rental,38.9319188,-77.2192634,14.694429418653796,1.143184116298865,10.31131067171928,10.88232777753625
Harvard St & Adams Mill Rd NW,2276095818,bicycle_rental,38.9278717,-77.043358,0.6211203760409361,0.8442268374451114,0.5872253689272511,0.7774368148743579
24th & N St NW,2276096035,bicycle_rental,38.9065997,-77.05152,0.1915871607433555,0.6630855984204267,0.11974674704874075,0.32975771146929195
Crystal Dr & Potomac Ave,0,,38.8479677,-77.0513808240339,3.7617234247368927,0.8789130178815028,3.9974375746509514,3.817935134004865
Ballenger Ave & Dulaney St,0,,38.80222465,-77.06368074294338,4.608053927470047,0.5452444190147112,5.270059992578462,8.320661751124849
Pooks Hill Rd & Linden Ave,6285398468,bicycle_rental,39.0147238,-77.1071453,8.90352907597759,1.6405887062055313,6.322926383268061,7.538673248547735
23rd & M St NW,6285398418,bicycle_rental,38.905310799999995,-77.05026629999999,0.014181117456870883,0.511219740594552,0.29943719870679897,0.37386336863509084
1st & O St NW,6285398208,bicycle_rental,38.9086508,-77.0123673,0.39829526945410293,0.8304112926154201,0.11637552591429697,1.221375896796904
12th & Newton St NE,2276095126,bicycle_rental,38.9336677,-76.991016,3.6381437690429856,0.3093010260641538,0.19067904034845737,0.6821122478329361
New Hampshire Ave & 24th St NW,6285398608,bicycle_rental,38.9017628,-77.0510863,0.143613841250911,0.13660458999643948,0.47506007863384675,0.3467360147828694
19th & K St NW,2276094966,bicycle_rental,38.9022037,-77.04337,0.03729829052144765,0.2516852165930368,0.6157099249872048,0.4861153582811773
East West Hwy & Blair Mill Rd,6285397660,bicycle_rental,38.9902568,-77.0293523,2.9459545631933355,0.4354700725634133,0.7448874543662419,1.4977499418881826
25th St & Pennsylvania Ave NW,2276095941,bicycle_rental,38.9038267,-77.053485,0.02557953063976615,0.4442177453307123,0.41756927112434755,0.6546987950206066
N Rhodes & 16th St N,2276095822,bicycle_rental,38.892163700000005,-77.079375,2.595938052848884,0.7081159235937766,2.1811420167284847,1.9085923702186656
Windham Ln & Amherst Ave,6285398461,bicycle_rental,39.03203679999999,-77.04735229999999,7.767892530388731,0.6554042890520713,5.390604789137058,6.170461361199693
Fort Totten Metro,6285398620,bicycle_rental,38.952376799999996,-77.0027233,1.5036931686241637,0.07332756129049915,0.879152882843151,1.1973839242524098
14th & Belmont St NW,6285397668,bicycle_rental,38.921081799999996,-77.03188929999999,0.7016312852183874,0.5910435838607527,0.32036435599769025,0.9692540157600121
15th & F St NE,6285398256,bicycle_rental,38.8972028,-76.9835773,1.9144087913527539,1.2929561489443684,0.06154437327879338,1.425646590910084
34th St & Wisconsin Ave NW,2276095733,bicycle_rental,38.9164417,-77.0682,1.7916849155050865,1.6718446244731964,0.10886972123122939,1.0111812437016996
Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,6285397669,bicycle_rental,38.9617708,-77.08600030000001,5.048304788142278,0.2675123842470934,1.3583257208994,1.3950246621579154
Washington Adventist U / Flower Ave & Division St,6285398607,bicycle_rental,38.986750799999996,-77.0000373,3.4784271778581606,1.9679227043267868,2.3614719874198338,3.16025088530955
S Arlington Mill Dr & Campbell Ave,6285398264,bicycle_rental,38.8423278,-77.0895573,6.642611371744354,3.3919383070200855,6.838582999045443,7.061083112712856
5th & F St NW,2276095571,bicycle_rental,38.8972217,-77.019347,0.3948787200740934,0.2544084061975823,0.9065558290107778,0.5564656189195731
Clarendon Metro / Wilson Blvd & N Highland St,2276095830,bicycle_rental,38.8878597,-77.094875,4.00946966077086,0.13513839101117814,3.455083380726071,2.916090633580405
8th & Eye St SE / Barracks Row,2276096130,bicycle_rental,38.8791997,-76.9953,0.32954874152868474,0.6059220261508825,0.3520610878802134,1.2637235430915055
Royal & Wilkes St,6285398203,bicycle_rental,38.7992748,-77.0447023,3.5035905191734202,1.6182756383332586,4.236264135770811,7.911583508349411
River Rd & Landy Ln,6285398615,bicycle_rental,38.964999799999994,-77.1033833,6.551474534234304,1.7067855598918495,2.7412665384228787,2.3305629746826084
Potomac & M St NW,6285398455,bicycle_rental,38.905375799999995,-77.0651513,1.0282350836181442,1.155864456567859,0.29905816921819695,0.9383433631655391
10th & Florida Ave NW,6285397666,bicycle_rental,38.9203948,-77.0256743,1.1431458774543029,0.40767615779132066,0.2823192267909726,0.44122570676156664
Needwood Rd & Eagles Head Ct,6285397661,bicycle_rental,39.1235208,-77.1574123,20.988284296000387,0.7402805169005957,18.760053141265683,19.4038489723015
Alabama Ave & Stanton Rd SE / Shops at Park Village,6285398415,bicycle_rental,38.846277799999996,-76.9818523,2.291501116532328,0.5823273555249685,0.2020769350291982,3.5981012330618913
Connecticut Ave & Yuma St NW,6285398199,bicycle_rental,38.9471638,-77.0651173,3.396346889140667,0.4697020154684296,0.7723467375088523,0.2954814811475966
